fighter_id,fighter_url,first_name,last_name,full_name,nickname,height_raw,weight_raw,reach_raw,stance,dob_raw,record_raw,profile_SLpM,profile_str_acc,profile_SApM,profile_str_def,profile_TD_avg,profile_TD_acc,profile_TD_def,profile_sub_avg,scraped_at
b8bbdeff718dbb7d,http://ufcstats.com/fighter-details/b8bbdeff718dbb7d,Pat,22-5-0,Pat Sabatini Record: 22-5-0,,"5' 8""",145 lbs.,"70""",Orthodox,"Nov 09, 1990",22-5-0,1.69,0.54,1.16,,4.27,0.41,0.5,1.3,2026-06-05T04:00:22.790317+00:00
e1d40e8782d80bc2,http://ufcstats.com/fighter-details/e1d40e8782d80bc2,William,15-4-0,William Gomis Record: 15-4-0,,"6' 0""",145 lbs.,"73""",Southpaw,"Jun 13, 1997",15-4-0,3.2,0.48,2.6,,0.73,0.38,0.77,0.3,2026-06-05T04:00:22.790317+00:00
d1feea7a4bdcd503,http://ufcstats.com/fighter-details/d1feea7a4bdcd503,Baisangur,12-0-0,Baisangur Susurkaev Record: 12-0-0,,"6' 2""",185 lbs.,"79""",Orthodox,"Jan 08, 2001",12-0-0,5.74,0.54,4.45,,2.09,0.26,1.0,0.8,2026-06-05T04:00:22.790317+00:00
312f7d7b2b2f7de4,http://ufcstats.com/fighter-details/312f7d7b2b2f7de4,Djorden,11-3-0,Djorden Santos Record: 11-3-0,,"6' 0""",185 lbs.,"75""",Orthodox,"Aug 01, 1997",11-3-0,6.64,0.42,6.35,,0.51,0.28,0.85,0.0,2026-06-05T04:00:22.790317+00:00
b62d5280966b2460,http://ufcstats.com/fighter-details/b62d5280966b2460,Clayton,8-3-0,Clayton Carpenter Record: 8-3-0,,"5' 6""",125 lbs.,"66""",Orthodox,"Jun 09, 1996",8-3-0,3.88,0.5,4.47,,1.75,0.35,0.5,1.0,2026-06-05T04:00:22.790317+00:00
88be62d6c1e6dadb,http://ufcstats.com/fighter-details/88be62d6c1e6dadb,Jose,NC),Jose Ochoa Record: 9-2-0 (1 NC),,"5' 7""",125 lbs.,"67""",Southpaw,"Dec 31, 2000",9-2-0 (1 NC),5.16,0.47,2.99,,0.3,0.25,0.65,0.9,2026-06-05T04:00:22.790317+00:00
6b453bc35a823c3f,http://ufcstats.com/fighter-details/6b453bc35a823c3f,Jack,18-4-0,Jack Della Maddalena Record: 18-4-0,,"5' 11""",170 lbs.,"73""",Switch,"Sep 10, 1996",18-4-0,5.32,0.51,4.24,,0.34,0.2,0.64,0.1,2026-06-05T04:00:22.790317+00:00
7ee0fd831c0fe7c3,http://ufcstats.com/fighter-details/7ee0fd831c0fe7c3,Carlos,24-7-0,Carlos Prates Record: 24-7-0,,"6' 1""",170 lbs.,"78""",Switch,"Aug 17, 1993",24-7-0,4.41,0.54,4.3,,0.18,1.0,0.77,0.0,2026-06-05T04:00:22.790317+00:00
08af939f41b5a57b,http://ufcstats.com/fighter-details/08af939f41b5a57b,Beneil,23-8-1,Beneil Dariush Record: 23-8-1,,"5' 10""",155 lbs.,"72""",Southpaw,"May 06, 1989",23-8-1,3.74,0.49,2.63,,2.21,0.38,0.82,0.8,2026-06-05T04:00:22.790317+00:00
17734443a833cdf7,http://ufcstats.com/fighter-details/17734443a833cdf7,Quillan,12-1-0,Quillan Salkilld Record: 12-1-0,,"6' 0""",155 lbs.,"75""",Orthodox,"Dec 28, 1999",12-1-0,5.01,0.57,3.03,,7.25,0.35,0.8,0.8,2026-06-05T04:00:22.790317+00:00
c96d9178c9ed9e62,http://ufcstats.com/fighter-details/c96d9178c9ed9e62,Tim,22-14-1,Tim Elliott Record: 22-14-1,,"5' 7""",125 lbs.,"66""",Southpaw,"Dec 24, 1986",22-14-1,3.51,0.43,3.0,,3.61,0.45,0.59,1.1,2026-06-05T04:00:22.790317+00:00
32ab52e5de93092d,http://ufcstats.com/fighter-details/32ab52e5de93092d,Steve,14-4-0,Steve Erceg Record: 14-4-0,,"5' 8""",125 lbs.,"68""",Orthodox,"Jul 27, 1995",14-4-0,4.64,0.47,4.07,,1.13,0.28,0.67,0.4,2026-06-05T04:00:22.790317+00:00
6eedb757f13b9978,http://ufcstats.com/fighter-details/6eedb757f13b9978,Marwan,9-0-0,Marwan Rahiki Record: 9-0-0,,"5' 8""",145 lbs.,"72""",Orthodox,"May 10, 2002",9-0-0,7.75,0.52,5.9,,0.0,0.0,1.0,0.8,2026-06-05T04:00:22.790317+00:00
b701f095e6ccb149,http://ufcstats.com/fighter-details/b701f095e6ccb149,Ollie,4-3-0,Ollie Schmid Record: 4-3-0,,"6' 0""",145 lbs.,"71""",Orthodox,"Dec 28, 2000",4-3-0,3.23,0.3,7.9,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
6747ccd6d1acd266,http://ufcstats.com/fighter-details/6747ccd6d1acd266,Shamil,14-3-0,Shamil Gaziev Record: 14-3-0,,"6' 4""",265 lbs.,"78""",Orthodox,"Feb 10, 1990",14-3-0,2.94,0.46,4.92,,1.06,0.33,0.83,0.3,2026-06-05T04:00:22.790317+00:00
d0fd0d9ee560dae7,http://ufcstats.com/fighter-details/d0fd0d9ee560dae7,Brando,7-1-0,Brando Pericic Record: 7-1-0,,"6' 5""",245 lbs.,"79""",Orthodox,"Aug 03, 1994",7-1-0,11.0,0.57,4.26,,0.0,0.0,0.71,0.0,2026-06-05T04:00:22.790317+00:00
c62fbc117d57b943,http://ufcstats.com/fighter-details/c62fbc117d57b943,Tai,15-10-0,Tai Tuivasa Record: 15-10-0,,"6' 2""",264 lbs.,"75""",Southpaw,"Mar 16, 1993",15-10-0,3.37,0.48,4.61,,0.0,0.0,0.58,0.0,2026-06-05T04:00:22.790317+00:00
cdb7b38b1b357f26,http://ufcstats.com/fighter-details/cdb7b38b1b357f26,Louie,11-5-0,Louie Sutherland Record: 11-5-0,,"6' 3""",264 lbs.,"76""",Orthodox,"Feb 08, 1994",11-5-0,1.81,0.68,2.03,,4.95,0.42,0.0,0.0,2026-06-05T04:00:22.790317+00:00
8ebc3a8da015d70c,http://ufcstats.com/fighter-details/8ebc3a8da015d70c,Cam,15-3-0,Cam Rowston Record: 15-3-0,,"6' 3""",185 lbs.,"78""",Orthodox,"Jan 19, 1995",15-3-0,4.6,0.48,2.12,,1.34,0.44,0.33,0.3,2026-06-05T04:00:22.790317+00:00
f96856f9d69fd7e4,http://ufcstats.com/fighter-details/f96856f9d69fd7e4,Robert,18-7-0,Robert Bryczek Record: 18-7-0,,"6' 0""",185 lbs.,"75""",Orthodox,"Jul 04, 1990",18-7-0,2.8,0.37,4.51,,0.36,1.0,0.71,0.4,2026-06-05T04:00:22.790317+00:00
c15fa95b9a12fde4,http://ufcstats.com/fighter-details/c15fa95b9a12fde4,Junior,7-5-0,Junior Tafa Record: 7-5-0,,"6' 3""",205 lbs.,"75""",Orthodox,"Sep 21, 1996",7-5-0,3.62,0.53,2.66,,0.0,0.0,0.72,0.0,2026-06-05T04:00:22.790317+00:00
7e9b36a9847db116,http://ufcstats.com/fighter-details/7e9b36a9847db116,Kevin,9-4-0,Kevin Christian Record: 9-4-0,,"6' 7""",205 lbs.,"80""",Orthodox,"Jan 21, 1995",9-4-0,2.19,0.58,3.54,,0.0,0.0,0.5,1.9,2026-06-05T04:00:22.790317+00:00
d4270315cbcf2569,http://ufcstats.com/fighter-details/d4270315cbcf2569,Jacob,10-3-0,Jacob Malkoun Record: 10-3-0,,"5' 9""",185 lbs.,"73""",Orthodox,"Aug 26, 1995",10-3-0,4.23,0.56,2.33,,5.39,0.42,0.55,0.8,2026-06-05T04:00:22.790317+00:00
6ac9bc2953c47345,http://ufcstats.com/fighter-details/6ac9bc2953c47345,Gerald,37-22-0,Gerald Meerschaert Record: 37-22-0,,"6' 1""",185 lbs.,"77""",Southpaw,"Dec 18, 1987",37-22-0,2.95,0.45,3.44,,1.7,0.29,0.4,1.5,2026-06-05T04:00:22.790317+00:00
ed7d329d7c29428d,http://ufcstats.com/fighter-details/ed7d329d7c29428d,Colby,9-1-0,Colby Thicknesse Record: 9-1-0,,"5' 7""",135 lbs.,"69""",Orthodox,"Jun 23, 1999",9-1-0,3.24,0.41,2.93,,0.67,0.07,0.33,1.7,2026-06-05T04:00:22.790317+00:00
37098a6e6c27fb66,http://ufcstats.com/fighter-details/37098a6e6c27fb66,Vince,16-11-0,Vince Morales Record: 16-11-0,,"5' 7""",135 lbs.,"70""",Orthodox,"Nov 12, 1990",16-11-0,3.54,0.37,3.91,,0.71,0.47,0.63,0.5,2026-06-05T04:00:22.790317+00:00
3261aa79bf6caa64,http://ufcstats.com/fighter-details/3261aa79bf6caa64,Ben,5-2-0,Ben Johnston Record: 5-2-0,,"6' 4""",185 lbs.,"76""",Orthodox,"Oct 11, 1990",5-2-0,1.01,0.75,1.01,,2.54,1.0,1.0,0.0,2026-06-05T04:00:22.790317+00:00
b4443fae47e7eb9d,http://ufcstats.com/fighter-details/b4443fae47e7eb9d,Wes,9-3-0,Wes Schultz Record: 9-3-0,,"6' 1""",185 lbs.,"77""",Orthodox,"Aug 09, 1996",9-3-0,2.91,0.46,3.11,,2.39,0.21,0.0,3.6,2026-06-05T04:00:22.790317+00:00
f782f953bfe7b5f2,http://ufcstats.com/fighter-details/f782f953bfe7b5f2,Jonathan,10-1-0,Jonathan Micallef Record: 10-1-0,,"6' 0""",170 lbs.,"77""",Southpaw,"Mar 05, 1999",10-1-0,3.85,0.43,3.64,,1.08,0.42,0.66,0.7,2026-06-05T04:00:22.790317+00:00
40f3cb27fc7305a1,http://ufcstats.com/fighter-details/40f3cb27fc7305a1,Themba,14-7-0,Themba Gorimbo Record: 14-7-0,,"6' 1""",170 lbs.,"77""",Orthodox,"Jan 23, 1991",14-7-0,2.7,0.56,1.75,,4.52,0.62,0.73,0.4,2026-06-05T04:00:22.790317+00:00
530af2900b5a1693,http://ufcstats.com/fighter-details/530af2900b5a1693,Dom,9-3-0,Dom Mar Fan Record: 9-3-0,,"5' 11""",155 lbs.,"75""",Orthodox,"Mar 19, 2000",9-3-0,3.43,0.56,2.31,,1.84,0.5,0.62,0.3,2026-06-05T04:00:22.790317+00:00
aebaa8cec15b083d,http://ufcstats.com/fighter-details/aebaa8cec15b083d,Kody,8-1-0,Kody Steele Record: 8-1-0,,"5' 9""",155 lbs.,"71""",Orthodox,"Apr 21, 1995",8-1-0,3.85,0.32,6.2,,1.07,0.25,1.0,0.5,2026-06-05T04:00:22.790317+00:00
cb696ebfb6598724,http://ufcstats.com/fighter-details/cb696ebfb6598724,Aljamain,26-5-0,Aljamain Sterling Record: 26-5-0,,"5' 7""",145 lbs.,"71""",Orthodox,"Jul 31, 1989",26-5-0,4.26,0.52,2.15,,2.54,0.32,0.44,0.6,2026-06-05T04:00:22.790317+00:00
52c2ae6d2f2d2613,http://ufcstats.com/fighter-details/52c2ae6d2f2d2613,Youssef,18-6-1,Youssef Zalal Record: 18-6-1,,"5' 10""",145 lbs.,"72""",Switch,"Sep 04, 1996",18-6-1,2.78,0.5,1.79,,1.84,0.31,0.55,1.3,2026-06-05T04:00:22.790317+00:00
d3f5d33d61cd00c9,http://ufcstats.com/fighter-details/d3f5d33d61cd00c9,Norma,13-3-0,Norma Dumont Record: 13-3-0,,"5' 7""",135 lbs.,"67""",Orthodox,"Oct 01, 1990",13-3-0,3.85,0.5,2.33,,1.43,0.54,0.71,0.0,2026-06-05T04:00:22.790317+00:00
f9ab66e67240db7b,http://ufcstats.com/fighter-details/f9ab66e67240db7b,Joselyne,18-6-0,Joselyne Edwards Record: 18-6-0,,"5' 8""",135 lbs.,"70""",Orthodox,"Sep 29, 1995",18-6-0,4.61,0.53,3.26,,1.29,0.36,0.62,0.6,2026-06-05T04:00:22.790317+00:00
e132d47bd9efbbe0,http://ufcstats.com/fighter-details/e132d47bd9efbbe0,Rafa,19-4-0,Rafa Garcia Record: 19-4-0,,"5' 7""",155 lbs.,"70""",Orthodox,"Aug 05, 1994",19-4-0,4.28,0.44,4.42,,3.22,0.45,0.77,0.4,2026-06-05T04:00:22.790317+00:00
262a7d06203657e6,http://ufcstats.com/fighter-details/262a7d06203657e6,Alexander,18-9-0,Alexander Hernandez Record: 18-9-0,,"5' 9""",155 lbs.,"72""",Orthodox,"Oct 01, 1992",18-9-0,4.23,0.4,4.45,,1.05,0.35,0.68,0.1,2026-06-05T04:00:22.790317+00:00
113df4fde64735c6,http://ufcstats.com/fighter-details/113df4fde64735c6,Davey,18-8-0,Davey Grant Record: 18-8-0,,"5' 8""",135 lbs.,"69""",Orthodox,"Dec 18, 1985",18-8-0,5.58,0.45,4.04,,0.95,0.38,0.65,0.2,2026-06-05T04:00:22.790317+00:00
e3b30b573e7f0d19,http://ufcstats.com/fighter-details/e3b30b573e7f0d19,Adrian,17-2-0,Adrian Luna Martinetti Record: 17-2-0,,"5' 8""",135 lbs.,"71""",Orthodox,"Aug 20, 1995",17-2-0,8.8,0.58,9.3,,2.0,0.33,1.0,0.0,2026-06-05T04:00:22.790317+00:00
cc1a8b4b38b92c6d,http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d,Montel,15-4-0,Montel Jackson Record: 15-4-0,,"5' 10""",135 lbs.,"75""",Southpaw,"Apr 24, 1992",15-4-0,3.02,0.52,1.4,,2.71,0.63,0.67,0.3,2026-06-05T04:00:22.790317+00:00
b9f28e7045fdfce7,http://ufcstats.com/fighter-details/b9f28e7045fdfce7,Raoni,22-5-0,Raoni Barcelos Record: 22-5-0,,"5' 7""",135 lbs.,"67""",Orthodox,"May 01, 1987",22-5-0,4.65,0.51,4.24,,2.51,0.31,0.87,0.7,2026-06-05T04:00:22.790317+00:00
095854a135e6db55,http://ufcstats.com/fighter-details/095854a135e6db55,Marcus,5-3-1,Marcus Buchecha Record: 5-3-1,,"6' 2""",255 lbs.,"77""",Orthodox,"Jan 08, 1990",5-3-1,1.59,0.5,2.15,,2.02,0.16,0.0,0.4,2026-06-05T04:00:22.790317+00:00
a67f5afa8d6a1b80,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,Ryan,24-11-0,Ryan Spann Record: 24-11-0,,"6' 5""",205 lbs.,"79""",Orthodox,"Aug 24, 1991",24-11-0,3.11,0.39,3.92,,1.21,0.34,0.59,1.7,2026-06-05T04:00:22.790317+00:00
260e9e0d4954aea6,http://ufcstats.com/fighter-details/260e9e0d4954aea6,Rodolfo,11-5-0,Rodolfo Vieira Record: 11-5-0,,"6' 0""",185 lbs.,"73""",Orthodox,"Sep 25, 1989",11-5-0,3.43,0.54,4.28,,2.87,0.22,0.6,0.9,2026-06-05T04:00:22.790317+00:00
9508cc6184cb2450,http://ufcstats.com/fighter-details/9508cc6184cb2450,Eric,11-4-1,Eric McConico Record: 11-4-1,,"6' 0""",185 lbs.,"77""",Southpaw,"May 09, 1990",11-4-1,2.92,0.46,3.05,,0.64,1.0,0.68,0.0,2026-06-05T04:00:22.790317+00:00
3eeec2f53cebdf12,http://ufcstats.com/fighter-details/3eeec2f53cebdf12,Jackson,7-2-0,Jackson McVey Record: 7-2-0,,"6' 4""",185 lbs.,"77""",Southpaw,"Mar 25, 1999",7-2-0,6.51,0.69,3.37,,0.0,0.0,0.0,1.2,2026-06-05T04:00:22.790317+00:00
4e6738062d469256,http://ufcstats.com/fighter-details/4e6738062d469256,Sedriques,NC),Sedriques Dumas Record: 10-5-0 (1 NC),,"6' 2""",185 lbs.,"79""",Orthodox,"Aug 06, 1995",10-5-0 (1 NC),1.97,0.44,2.64,,1.3,0.31,0.33,0.2,2026-06-05T04:00:22.790317+00:00
cc8c623cca88f54f,http://ufcstats.com/fighter-details/cc8c623cca88f54f,Mayra,NC),Mayra Bueno Silva Record: 10-7-1 (1 NC),,"5' 6""",135 lbs.,"66""",Orthodox,"Aug 22, 1991",10-7-1 (1 NC),3.52,0.56,4.71,,0.46,0.23,0.64,1.3,2026-06-05T04:00:22.790317+00:00
ca80d72da81d7224,http://ufcstats.com/fighter-details/ca80d72da81d7224,Michelle,8-0-0,Michelle Montague Record: 8-0-0,,"5' 9""",135 lbs.,"68""",Southpaw,"Nov 25, 1993",8-0-0,2.77,0.48,2.47,,3.5,0.53,0.0,0.0,2026-06-05T04:00:22.790317+00:00
65adf3856c4d9256,http://ufcstats.com/fighter-details/65adf3856c4d9256,Jafel,17-5-0,Jafel Filho Record: 17-5-0,,"5' 7""",125 lbs.,"68""",Orthodox,"May 05, 1993",17-5-0,1.78,0.4,1.76,,2.4,0.47,0.5,1.8,2026-06-05T04:00:22.790317+00:00
7f6ed67d3ed3c036,http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,Cody,18-10-1,Cody Durden Record: 18-10-1,,"5' 7""",125 lbs.,"67""",Southpaw,"Mar 29, 1991",18-10-1,3.24,0.44,3.94,,3.99,0.49,0.56,0.7,2026-06-05T04:00:22.790317+00:00
5d495dec23d7c68e,http://ufcstats.com/fighter-details/5d495dec23d7c68e,Francis,10-3-0,Francis Marshall Record: 10-3-0,,"5' 9""",155 lbs.,"72""",Orthodox,"Mar 03, 1999",10-3-0,3.19,0.34,3.45,,2.71,0.47,0.88,0.5,2026-06-05T04:00:22.790317+00:00
33a8708747b7f943,http://ufcstats.com/fighter-details/33a8708747b7f943,Lucas,11-3-0,Lucas Brennan Record: 11-3-0,,"5' 10""",155 lbs.,"72""",Southpaw,"Jun 03, 2000",11-3-0,0.6,0.25,2.2,,0.0,0.0,0.33,1.0,2026-06-05T04:00:22.790317+00:00
b0d6a1d8ac3d563d,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,Max,20-13-0,Max Griffin Record: 20-13-0,,"5' 11""",170 lbs.,"76""",Orthodox,"Nov 29, 1985",20-13-0,3.7,0.47,3.69,,1.44,0.41,0.69,0.2,2026-06-05T04:00:22.790317+00:00
078695e385ec2f57,http://ufcstats.com/fighter-details/078695e385ec2f57,Victor,14-4-0,Victor Valenzuela Record: 14-4-0,,"5' 9""",170 lbs.,"71""",Orthodox,"Feb 09, 1994",14-4-0,3.47,0.4,4.81,,0.63,0.33,0.55,0.0,2026-06-05T04:00:22.790317+00:00
d35298b6df168456,http://ufcstats.com/fighter-details/d35298b6df168456,Talita,8-1-1,Talita Alencar Record: 8-1-1,,"5' 1""",115 lbs.,"58""",Orthodox,"Oct 17, 1990",8-1-1,3.09,0.36,3.67,,3.01,0.29,0.66,0.5,2026-06-05T04:00:22.790317+00:00
abb68e3c7ca128f2,http://ufcstats.com/fighter-details/abb68e3c7ca128f2,Julia,14-6-0,Julia Polastri Record: 14-6-0,,"5' 2""",115 lbs.,"63""",Orthodox,"Mar 05, 1998",14-6-0,6.22,0.56,5.18,,0.62,0.8,0.57,0.3,2026-06-05T04:00:22.790317+00:00
23024fdfc966410a,http://ufcstats.com/fighter-details/23024fdfc966410a,Gilbert,22-10-0,Gilbert Burns Record: 22-10-0,,"5' 10""",170 lbs.,"71""",Orthodox,"Jul 20, 1986",22-10-0,3.16,0.48,3.68,,2.04,0.35,0.53,0.4,2026-06-05T04:00:22.790317+00:00
dd6103dd7127db1d,http://ufcstats.com/fighter-details/dd6103dd7127db1d,Mike,14-2-1,Mike Malott Record: 14-2-1,,"6' 1""",170 lbs.,"73""",Orthodox,"Nov 07, 1991",14-2-1,4.02,0.48,3.09,,1.63,0.5,0.57,0.7,2026-06-05T04:00:22.790317+00:00
60425d07ef4b91a7,http://ufcstats.com/fighter-details/60425d07ef4b91a7,Kyler,12-5-0,Kyler Phillips Record: 12-5-0,,"5' 8""",135 lbs.,"72""",Orthodox,"Jun 12, 1995",12-5-0,4.75,0.43,3.83,,2.82,0.47,0.75,0.3,2026-06-05T04:00:22.790317+00:00
f1d64ae34e088832,http://ufcstats.com/fighter-details/f1d64ae34e088832,Charles,18-8-1,Charles Jourdain Record: 18-8-1,,"5' 9""",135 lbs.,"69""",Switch,"Nov 27, 1995",18-8-1,5.36,0.49,4.11,,0.38,0.21,0.46,0.6,2026-06-05T04:00:22.790317+00:00
8f4528c10bd34fab,http://ufcstats.com/fighter-details/8f4528c10bd34fab,Mandel,NC),Mandel Nallo Record: 14-4-0 (1 NC),,"6' 0""",155 lbs.,"75""",Orthodox,"Jul 26, 1989",14-4-0 (1 NC),8.26,0.58,5.03,,0.0,0.0,1.0,0.0,2026-06-05T04:00:22.790317+00:00
4c88a1db5a46c6a4,http://ufcstats.com/fighter-details/4c88a1db5a46c6a4,Jai,14-6-1,Jai Herbert Record: 14-6-1,,"6' 1""",155 lbs.,"77""",Orthodox,"May 13, 1988",14-6-1,3.19,0.41,3.34,,0.42,0.21,0.66,0.0,2026-06-05T04:00:22.790317+00:00
a9e260472d321361,http://ufcstats.com/fighter-details/a9e260472d321361,Jasmine,15-4-0,Jasmine Jasudavicius Record: 15-4-0,,"5' 7""",125 lbs.,"68""",Orthodox,"Mar 01, 1989",15-4-0,3.47,0.44,3.46,,2.63,0.46,0.75,0.5,2026-06-05T04:00:22.790317+00:00
9d62c2d8ee151f08,http://ufcstats.com/fighter-details/9d62c2d8ee151f08,Karine,19-7-0,Karine Silva Record: 19-7-0,,"5' 5""",125 lbs.,"67""",Orthodox,"Dec 02, 1993",19-7-0,2.24,0.38,2.74,,1.93,0.5,0.26,1.6,2026-06-05T04:00:22.790317+00:00
d945aae53e3e54e6,http://ufcstats.com/fighter-details/d945aae53e3e54e6,Thiago,19-10-0,Thiago Moises Record: 19-10-0,,"5' 9""",155 lbs.,"70""",Orthodox,"Mar 23, 1995",19-10-0,2.52,0.42,4.4,,1.37,0.29,0.52,1.1,2026-06-05T04:00:22.790317+00:00
b2a78df161bd67f9,http://ufcstats.com/fighter-details/b2a78df161bd67f9,Gauge,11-3-0,Gauge Young Record: 11-3-0,,"5' 9""",155 lbs.,"70""",Orthodox,"Jul 14, 2000",11-3-0,6.32,0.52,5.12,,0.75,0.3,0.76,0.0,2026-06-05T04:00:22.790317+00:00
c4d039123e62f6a9,http://ufcstats.com/fighter-details/c4d039123e62f6a9,Dennis,12-6-0,Dennis Buzukja Record: 12-6-0,,"5' 9""",145 lbs.,"70""",Switch,"Oct 01, 1997",12-6-0,4.21,0.43,4.79,,0.62,0.27,0.75,0.2,2026-06-05T04:00:22.790317+00:00
c85bad793cd14e28,http://ufcstats.com/fighter-details/c85bad793cd14e28,Marcio,18-2-0,Marcio Barbosa Record: 18-2-0,,"5' 6""",145 lbs.,"70""",Orthodox,"May 22, 1998",18-2-0,7.01,0.47,6.65,,0.0,0.0,1.0,0.0,2026-06-05T04:00:22.790317+00:00
cd0dfd9846bd03b9,http://ufcstats.com/fighter-details/cd0dfd9846bd03b9,Julien,10-3-0,Julien Leblanc Record: 10-3-0,,"6' 2""",185 lbs.,"74""",Southpaw,"Jan 21, 1992",10-3-0,1.69,0.66,2.96,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
0cd0456d6029cec2,http://ufcstats.com/fighter-details/0cd0456d6029cec2,Robert,NC),Robert Valentin Record: 12-6-0 (1 NC),,"6' 2""",185 lbs.,"77""",Orthodox,"Mar 31, 1995",12-6-0 (1 NC),1.3,0.55,2.72,,0.59,0.5,0.55,1.8,2026-06-05T04:00:22.790317+00:00
04c8b08b16a5b99e,http://ufcstats.com/fighter-details/04c8b08b16a5b99e,Tanner,22-11-1,Tanner Boser Record: 22-11-1,,"6' 2""",205 lbs.,"75""",Orthodox,"Aug 02, 1991",22-11-1,4.82,0.53,3.0,,0.0,0.0,0.69,0.0,2026-06-05T04:00:22.790317+00:00
1a97a3ef4c758fae,http://ufcstats.com/fighter-details/1a97a3ef4c758fae,Gokhan,12-2-0,Gokhan Saricam Record: 12-2-0,,"6' 3""",265 lbs.,"75""",Orthodox,"Feb 28, 1991",12-2-0,5.87,0.47,6.18,,0.0,0.0,1.0,0.0,2026-06-05T04:00:22.790317+00:00
51e2f44a8dbf6984,http://ufcstats.com/fighter-details/51e2f44a8dbf6984,Melissa,8-3-0,Melissa Croden Record: 8-3-0,,"5' 9""",135 lbs.,"68""",Orthodox,"Apr 12, 1991",8-3-0,4.27,0.47,2.13,,2.02,0.5,0.66,0.3,2026-06-05T04:00:22.790317+00:00
07047eb7d17fb0a2,http://ufcstats.com/fighter-details/07047eb7d17fb0a2,Daria,10-3-0,Daria Zhelezniakova Record: 10-3-0,,"5' 9""",135 lbs.,"68""",Orthodox,"Jan 23, 1996",10-3-0,4.13,0.4,3.38,,0.31,1.0,0.5,0.0,2026-06-05T04:00:22.790317+00:00
6fd953151d981979,http://ufcstats.com/fighter-details/6fd953151d981979,JJ,15-7-0,JJ Aldrich Record: 15-7-0,,"5' 5""",125 lbs.,"67""",Southpaw,"Sep 29, 1992",15-7-0,3.92,0.46,4.34,,0.7,0.25,0.67,0.0,2026-06-05T04:00:22.790317+00:00
5c637af9472ae7cc,http://ufcstats.com/fighter-details/5c637af9472ae7cc,Jamey-Lyn,9-3-0,Jamey-Lyn Horth Record: 9-3-0,,"5' 7""",125 lbs.,"66""",Orthodox,"Mar 30, 1990",9-3-0,3.8,0.47,2.64,,0.98,0.42,0.8,0.2,2026-06-05T04:00:22.790317+00:00
5fa2974cbd18e05c,http://ufcstats.com/fighter-details/5fa2974cbd18e05c,John,21-8-1,John Castaneda Record: 21-8-1,,"5' 6""",135 lbs.,"71""",Switch,"Dec 18, 1991",21-8-1,4.95,0.51,5.07,,1.49,0.37,0.75,0.1,2026-06-05T04:00:22.790317+00:00
0e6b611451a9a7d8,http://ufcstats.com/fighter-details/0e6b611451a9a7d8,Mark,12-4-2,Mark Vologdin Record: 12-4-2,,"5' 3""",135 lbs.,"65""",Orthodox,"Apr 18, 2000",12-4-2,6.93,0.47,10.0,,0.5,0.14,0.57,0.0,2026-06-05T04:00:22.790317+00:00
e6679e38e7fab7a8,http://ufcstats.com/fighter-details/e6679e38e7fab7a8,Jamie,14-4-0,Jamie Siraj Record: 14-4-0,,"5' 7""",135 lbs.,"66""",Orthodox,"Jun 28, 1994",14-4-0,2.21,0.25,7.73,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
450bcab0968562c4,http://ufcstats.com/fighter-details/450bcab0968562c4,John,10-4-0,John Yannis Record: 10-4-0,,"5' 7""",135 lbs.,"70""",Southpaw,"Jul 07, 1994",10-4-0,3.3,0.53,1.26,,0.0,0.0,0.66,0.0,2026-06-05T04:00:22.790317+00:00
009341ed974bad72,http://ufcstats.com/fighter-details/009341ed974bad72,Jiri,32-6-1,Jiri Prochazka Record: 32-6-1,,"6' 3""",205 lbs.,"80""",Orthodox,"Oct 14, 1992",32-6-1,5.61,0.55,5.67,,0.49,0.6,0.68,0.2,2026-06-05T04:00:22.790317+00:00
9014c02eff8b3d62,http://ufcstats.com/fighter-details/9014c02eff8b3d62,Carlos,15-1-0,Carlos Ulberg Record: 15-1-0,,"6' 4""",205 lbs.,"77""",Orthodox,"Nov 07, 1990",15-1-0,6.57,0.55,4.03,,0.53,0.6,0.85,0.2,2026-06-05T04:00:22.790317+00:00
e90a2f22417af68e,http://ufcstats.com/fighter-details/e90a2f22417af68e,Azamat,16-1-0,Azamat Murzakanov Record: 16-1-0,,"5' 10""",205 lbs.,"71""",Southpaw,"Apr 12, 1989",16-1-0,4.4,0.56,3.2,,0.68,0.2,0.88,0.2,2026-06-05T04:00:22.790317+00:00
2e5c2aa8e4ab9d82,http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,Paulo,16-4-0,Paulo Costa Record: 16-4-0,,"6' 1""",205 lbs.,"72""",Orthodox,"Apr 21, 1991",16-4-0,6.15,0.59,5.96,,0.3,0.42,0.77,0.0,2026-06-05T04:00:22.790317+00:00
